"uuid","page_condition","page_id","rt","adjust_rt","scrolling_time","num_words","correct_rate","img_width","age","device","dyslexia","education","gender","language","retake","dyslexia_bin","english_native","Flesch_Kincaid","speed","rsd"
"95cad567-beb8-48bc-9d49-b9f5b17eb742",0,"1-1",64717,63884,833,324,1,1279,34,"desktop",0,"graduate school",1,"English",0,0,"Y",9.6,304.301546553128,1.5
"95cad567-beb8-48bc-9d49-b9f5b17eb742",1,"1-2",69226,65401,3825,383,1,1279,34,"desktop",0,"graduate school",1,"English",0,0,"Y",10.485,351.370774147184,1
"96b2dfab-22c0-43b4-8799-2c759dd9163e",0,"2-1",26740,26037,703,145,1,1438,18,"desktop",0,"college",0,"English",0,0,"Y",8.337,334.139877866114,0.5
"96b2dfab-22c0-43b4-8799-2c759dd9163e",1,"2-2",38281,36933,1348,166,1,1438,18,"desktop",0,"college",0,"English",0,0,"Y",7.638,269.677524165381,0.5
"9783faf6-c2f5-4343-a86d-f6312c95f762",0,"3-2",63478,60345,3133,120,1,1309,30,"laptop",0,"graduate school",1,"English",0,0,"Y",10.697,119.313944817301,3
"9783faf6-c2f5-4343-a86d-f6312c95f762",1,"3-1",43778,42911,867,106,1,1309,30,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,148.213744727459,1.5
"9841a311-d989-42d7-9ea6-f5d4e981c98a",0,"2-1",26466,26288,178,145,0.666666666666667,1438,58,"desktop",0,"graduate school",1,"English",0,0,"Y",8.337,330.949482653682,3
"9841a311-d989-42d7-9ea6-f5d4e981c98a",1,"2-2",32370,31032,1338,166,0.666666666666667,1438,58,"desktop",0,"graduate school",1,"English",0,0,"Y",7.638,320.959010054138,3
"984a4027-117c-4a02-894d-deab7ced44c4",0,"2-2",28755,24762,3993,166,1,880,45,"tablet",0,"professional school",1,"English",0,0,"Y",7.638,402.229222195299,2.5
"984a4027-117c-4a02-894d-deab7ced44c4",1,"2-1",23632,22190,1442,145,1,880,45,"tablet",0,"professional school",1,"English",0,0,"Y",8.337,392.06849932402,2.5
"9861dbfe-d228-40ed-9c0b-ad0a8866adfc",0,"3-1",34182,29571,4611,106,1,1438,27,"desktop",0,"college",0,"English",0,0,"Y",11.081,215.075580805519,2.5
"9861dbfe-d228-40ed-9c0b-ad0a8866adfc",1,"3-2",21357,20083,1274,120,1,1438,27,"desktop",0,"college",0,"English",0,0,"Y",10.697,358.512174475925,2.5
"9ac5e209-cf05-47a5-a394-9c733e12d8f6",1,"1-1",118308,98561,19747,324,1,1137,24,"laptop",0,"college",1,"English",0,0,"Y",9.6,197.238258540396,3
"9ad793c8-00ee-4105-85c4-5e9513b219b5",0,"2-2",26463,25870,593,166,1,1207,31,"desktop",0,"college",1,"English",0,0,"Y",7.638,385.001932740626,0.5
"9ad793c8-00ee-4105-85c4-5e9513b219b5",1,"2-1",21078,20560,518,145,0.666666666666667,1207,31,"desktop",0,"college",1,"English",0,0,"Y",8.337,423.151750972763,1
"9ae62339-ac5d-4e6a-bcad-c0235c043cf9",0,"3-1",29597,29262,335,106,1,1135,32,"desktop",2,"college",0,"English",0,1,"Y",11.081,217.346729546853,2
"9ae62339-ac5d-4e6a-bcad-c0235c043cf9",1,"3-2",72876,71776,1100,120,1,1135,32,"desktop",2,"college",0,"English",0,1,"Y",10.697,100.312082032992,2
"9b2ec410-aab7-47b8-a6d3-19e9c1e54d4b",1,"3-2",23317,16647,6670,120,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",10.697,432.510362227428,1
"9e9c021a-b55a-4aeb-af94-847d6d457b62",0,"1-1",55126,53967,1159,324,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",9.6,360.220134526655,1
"9e9c021a-b55a-4aeb-af94-847d6d457b62",1,"1-2",61024,56372,4652,383,1,1212,22,"laptop",0,"college",1,"English",0,0,"Y",10.485,407.649187539913,0.5
"a12939e3-640d-42c5-87ed-83c1358c4698",0,"2-1",68617,66561,2056,145,1,1212,48,"laptop",0,"graduate school",1,"English",0,0,"Y",8.337,130.707170865822,2.5
"a12939e3-640d-42c5-87ed-83c1358c4698",1,"2-2",52151,50119,2032,166,1,1212,48,"laptop",0,"graduate school",1,"English",0,0,"Y",7.638,198.727029669387,2
"a17c35a2-ade1-4a79-a19e-5aa8093af1f0",0,"3-1",47531,43369,4162,106,1,1423,72,"desktop",0,"high school",1,"English",0,0,"Y",11.081,146.648527750236,2
"a17c35a2-ade1-4a79-a19e-5aa8093af1f0",1,"3-2",71446,55747,15699,120,1,1423,72,"desktop",0,"high school",1,"English",0,0,"Y",10.697,129.15493210397,2
"a1f22d02-0b2f-4c57-8736-0957dd153f8d",0,"3-1",34798,30444,4354,106,1,1438,21,"laptop",0,"college",0,"Dutch",0,0,"N",11.081,208.908159243201,0.5
"a1f22d02-0b2f-4c57-8736-0957dd153f8d",1,"3-2",38553,37652,901,120,1,1438,21,"laptop",0,"college",0,"Dutch",0,0,"N",10.697,191.224901731648,1
"a28afe06-386d-4288-994d-28b51c745e3b",1,"3-1",15543,13615,1928,106,0.666666666666667,1212,34,"desktop",2,"high school",1,"English",0,1,"Y",11.081,467.131839882483,2
"a28f6ad8-3ed2-4ddf-bee5-0ab05da1b6ad",1,"3-2",25888,19683,6205,120,0.666666666666667,1294,25,"laptop",0,"high school",NA,"English",0,0,"Y",10.697,365.797896662094,1
"a5e829ad-603c-4eb6-b078-c82074eae0a3",0,"1-1",69549,64526,5023,324,1,1212,50,"laptop",0,"graduate school",1,"English",0,0,"Y",9.6,301.273905092521,3
"a5e829ad-603c-4eb6-b078-c82074eae0a3",1,"1-2",71164,67170,3994,383,0.666666666666667,1212,50,"laptop",0,"graduate school",1,"English",0,0,"Y",10.485,342.117016525234,3
"a75e076f-3028-44a1-af60-ca3b3bcaeed0",0,"2-2",30079,29093,986,166,1,1438,21,"desktop",0,"college",1,"English",0,0,"Y",7.638,342.350393565462,1
"a77a0634-aabe-420d-8348-0a7372b161d2",0,"1-2",59540,59540,0,383,1,689,44,"tablet",0,"graduate school",1,"English",0,0,"Y",10.485,385.959019146792,4
"a77a0634-aabe-420d-8348-0a7372b161d2",1,"1-1",54486,41755,12731,324,1,689,44,"tablet",0,"graduate school",1,"English",0,0,"Y",9.6,465.572985271225,3
"a8a7b6f7-3663-43c9-a149-88a058e52ccf",1,"2-2",17816,17333,483,166,1,1135,45,"desktop",0,"college",0,"English",0,0,"Y",7.638,574.626435123752,1
"a8d07b3c-a7d4-49c9-b2b9-07c268f706fc",0,"1-1",86772,83134,3638,324,1,1365,22,"laptop",0,"college",0,"Other",0,0,"N",9.6,233.839343710155,3
"aa6ebb2d-1a1e-4fc2-8f8b-146561327a41",0,"1-2",69764,66023,3741,383,1,1366,52,"desktop",0,"college",1,"English",0,0,"Y",10.485,348.060524362722,2.5
"aa6ebb2d-1a1e-4fc2-8f8b-146561327a41",1,"1-1",60980,55570,5410,324,0.666666666666667,1366,52,"desktop",0,"college",1,"English",0,0,"Y",9.6,349.829044448443,1.5
"ac03d866-ecd8-41e4-9938-c4b098048187",0,"2-1",37966,33090,4876,145,1,1294,18,"laptop",0,"high school",1,"Turkish",0,0,"N",8.337,262.919310970082,0.5
"ac03d866-ecd8-41e4-9938-c4b098048187",1,"2-2",31084,27513,3571,166,1,1294,18,"laptop",0,"high school",1,"Turkish",0,0,"N",7.638,362.010685857595,0.5
"acbf370c-b970-4ac5-b1ec-4335a936dbdc",0,"3-2",17878,10035,7843,120,0.666666666666667,1150,11,"tablet",0,"pre-high school",1,"English",0,0,"Y",10.697,717.488789237668,0.5
"acbf370c-b970-4ac5-b1ec-4335a936dbdc",1,"3-1",24701,13478,11223,106,1,1150,11,"tablet",0,"pre-high school",1,"English",0,0,"Y",11.081,471.880100905179,0.5
"ad4283c9-d606-4e9c-b45f-7f660b31f5d3",0,"1-1",65138,21670,43468,324,0.666666666666667,880,55,"tablet",0,"PhD",1,"Dutch",0,0,"N",9.6,897.092754960775,2.5
"ad4c12c9-5088-480c-ac6b-07b6e44162bc",0,"3-1",53016,50929,2087,106,1,1438,31,"desktop",0,"college",0,"Norwegian",0,0,"N",11.081,124.879734532388,1
"ad4c12c9-5088-480c-ac6b-07b6e44162bc",1,"3-2",48779,47112,1667,120,0.666666666666667,1438,31,"desktop",0,"college",0,"Norwegian",0,0,"N",10.697,152.827305145186,1.5
"ad72ff21-0001-4c71-9657-91f0af317112",1,"3-1",46123,45639,484,106,1,1438,24,"desktop",0,"graduate school",1,"Other",0,0,"N",11.081,139.354499441267,0.5
"adec7fbd-3153-4612-846d-2a4183f03202",0,"2-2",23118,23118,0,166,0.666666666666667,1294,17,"laptop",0,"high school",1,"Chinese",0,0,"N",7.638,430.833117051648,0.5
"adff123a-e9fc-4289-89bc-8002fb8bb5f6",0,"3-2",57395,48038,9357,120,1,1438,70,"desktop",0,"graduate school",0,"English",0,0,"Y",10.697,149.881343936051,0.5
"adff123a-e9fc-4289-89bc-8002fb8bb5f6",1,"3-1",40481,36996,3485,106,1,1438,70,"desktop",0,"graduate school",0,"English",0,0,"Y",11.081,171.910476808304,0.5
"aea24408-032f-4620-986e-f97f5f47c28a",1,"1-2",52547,48121,4426,383,0.666666666666667,1150,22,"laptop",0,"college",1,"English",0,0,"Y",10.485,477.54618565699,1
"af2dd336-540d-4ded-ae2e-6d21383207fc",0,"1-2",59007,53433,5574,383,1,1438,23,"desktop",0,"college",1,"Chinese",0,0,"N",10.485,430.071304250182,1.5
"af2dd336-540d-4ded-ae2e-6d21383207fc",1,"1-1",36550,32926,3624,324,1,1438,23,"desktop",0,"college",1,"Chinese",0,0,"N",9.6,590.41486970783,1
"b038618b-9b28-43cd-b9c1-ac984372d993",1,"1-1",60855,53998,6857,324,1,1438,21,"desktop",0,"college",0,"English",0,0,"Y",9.6,360.013333827179,1.5
"b0d76a60-3231-40e1-8fbe-d4d020b33e22",0,"3-2",49108,41210,7898,120,1,1294,51,"laptop",0,"professional school",1,"English",0,0,"Y",10.697,174.714875030332,0.5
"b0d76a60-3231-40e1-8fbe-d4d020b33e22",1,"3-1",26726,20068,6658,106,1,1294,51,"laptop",0,"professional school",1,"English",0,0,"Y",11.081,316.922463623679,0.5
"b1829797-b60f-46cb-803a-c68dd04440b3",0,"1-1",82739,69869,12870,324,0.666666666666667,1212,22,"laptop",1,"college",1,"English",0,1,"Y",9.6,278.234982610314,3.5
"b1829797-b60f-46cb-803a-c68dd04440b3",1,"1-2",82738,72879,9859,383,1,1212,22,"laptop",1,"college",1,"English",0,1,"Y",10.485,315.317169555016,6
"b1872ef2-f148-440e-a44e-3f12578c14cc",0,"1-1",69253,65415,3838,324,1,905,35,"desktop",0,"PhD",0,"English",0,0,"Y",9.6,297.179545975694,2
"b1872ef2-f148-440e-a44e-3f12578c14cc",1,"1-2",60788,47967,12821,383,1,905,35,"desktop",0,"PhD",0,"English",0,0,"Y",10.485,479.079367064857,1.5
"b4161534-88a5-4dd5-9160-ccca3961fb40",0,"1-1",94621,92280,2341,324,0.666666666666667,1241,21,"desktop",0,"pre-high school",0,"Russian",0,0,"N",9.6,210.663198959688,1.5
"b4161534-88a5-4dd5-9160-ccca3961fb40",1,"1-2",97266,93479,3787,383,0.666666666666667,1241,21,"desktop",0,"pre-high school",0,"Russian",0,0,"N",10.485,245.830614362584,2
"b502be75-8bea-4412-9b7d-813e7bba3685",1,"2-1",58949,55016,3933,145,0.666666666666667,986,64,"tablet",0,"graduate school",1,"English",0,0,"Y",8.337,158.135815035626,1.5
"b60fd095-b0c5-4946-ab0a-4901ce69f617",0,"3-1",21740,16234,5506,106,1,1150,45,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,391.770358506838,3
"b60fd095-b0c5-4946-ab0a-4901ce69f617",1,"3-2",31429,25817,5612,120,0.666666666666667,1150,45,"laptop",0,"graduate school",1,"English",0,0,"Y",10.697,278.886005345315,6
"b74b7a54-edf6-4d3f-92d3-8dc119424956",0,"2-1",48437,41683,6754,145,1,1294,17,"laptop",0,"high school",1,"Turkish",0,0,"N",8.337,208.718182472471,2.5
"b8fe046e-0564-4ca6-909e-6177a1343917",1,"2-2",29466,27340,2126,166,1,1212,38,"laptop",1,"graduate school",1,"English",0,1,"Y",7.638,364.301389904901,3
"ba55d704-303e-4928-9c5a-9c2838360e3d",0,"2-2",40851,37624,3227,166,1,1212,37,"desktop",0,"graduate school",1,"English",0,0,"Y",7.638,264.724643844355,0.5
"ba55d704-303e-4928-9c5a-9c2838360e3d",1,"2-1",37080,33942,3138,145,0.666666666666667,1212,37,"desktop",0,"graduate school",1,"English",0,0,"Y",8.337,256.319604030405,0.5
"ba947df3-ae38-425e-a2c4-d6dd7839b0fd",0,"3-1",52226,46701,5525,106,1,1366,16,"laptop",1,"high school",0,"English",0,1,"Y",11.081,136.185520652663,1.5
"ba947df3-ae38-425e-a2c4-d6dd7839b0fd",1,"3-2",52066,49687,2379,120,1,1366,16,"laptop",1,"high school",0,"English",0,1,"Y",10.697,144.907118562199,1
"bac15d0b-cf63-4ab5-a05c-66f39e2834bc",0,"3-1",33167,26478,6689,106,1,1212,48,"laptop",0,"high school",1,"English",0,0,"Y",11.081,240.199410831634,1
"bac15d0b-cf63-4ab5-a05c-66f39e2834bc",1,"3-2",21340,15843,5497,120,1,1212,48,"laptop",0,"high school",1,"English",0,0,"Y",10.697,454.459382692672,0.5
"bb13e1f2-6905-4fb4-89d7-e517633755b5",0,"2-1",30695,29679,1016,145,0.666666666666667,1438,20,"desktop",0,"college",0,NA,0,0,NA,8.337,293.136561204892,0.5
"bb6d86fb-97e8-406f-b440-8dbc6e8e7771",0,"3-1",50279,46387,3892,106,0.666666666666667,1279,23,"desktop",1,"high school",1,"Danish",0,1,"N",11.081,137.107379222627,2
"bb6d86fb-97e8-406f-b440-8dbc6e8e7771",1,"3-2",58370,55575,2795,120,1,1279,23,"desktop",1,"high school",1,"Danish",0,1,"N",10.697,129.554655870445,3.5
"bbf1911e-20bb-49c1-9bc7-c9103f55c169",0,"1-2",101256,93256,8000,383,1,1390,36,"laptop",0,"college",1,"English",0,0,"Y",10.485,246.418461010552,2
"bbf1911e-20bb-49c1-9bc7-c9103f55c169",1,"1-1",97958,91460,6498,324,1,1390,36,"laptop",0,"college",1,"English",0,0,"Y",9.6,212.55193527225,2.5
"bc0678d9-a75c-448c-98ba-86c4ecc10593",0,"2-2",27313,25463,1850,166,1,1438,25,"desktop",0,"college",1,"English",0,0,"Y",7.638,391.15579468248,1
"bd594697-306c-4969-bc64-971a4c6a795b",0,"1-2",41498,39113,2385,383,0.666666666666667,1438,52,"desktop",0,"graduate school",0,"English",0,0,"Y",10.485,587.528443228594,1
"bd594697-306c-4969-bc64-971a4c6a795b",1,"1-1",48506,42698,5808,324,0.666666666666667,1438,52,"desktop",0,"graduate school",0,"English",0,0,"Y",9.6,455.290645931894,1
"bdf3a343-8379-4a21-aa09-be0ea98c2e96",0,"2-1",52072,52072,0,145,0.666666666666667,1438,18,"desktop",0,"high school",0,"English",0,0,"Y",8.337,167.076355815025,2.5
"bdf3a343-8379-4a21-aa09-be0ea98c2e96",1,"2-2",38013,38013,0,166,1,1438,18,"desktop",0,"high school",0,"English",0,0,"Y",7.638,262.015626233131,2.5
"be165b4d-f223-4403-9d2d-d186464c7150",0,"3-2",37082,22030,15052,120,0.666666666666667,1281,24,"laptop",0,"high school",0,"Norwegian",0,0,"N",10.697,326.827054017249,1.5
"be9ad381-7efe-4b47-b2c8-04121156cd38",0,"2-1",27328,26454,874,145,1,1438,18,"desktop",0,"graduate school",0,"English",0,0,"Y",8.337,328.872760263098,0.5
"be9ad381-7efe-4b47-b2c8-04121156cd38",1,"2-2",43306,42310,996,166,1,1438,18,"desktop",0,"graduate school",0,"English",0,0,"Y",7.638,235.405341526826,1.5
"c0112282-2a3d-4efe-af95-387d581e0a98",0,"3-1",69257,56698,12559,106,1,1438,NA,"laptop",0,"high school",0,NA,0,0,NA,11.081,112.173268898374,2
"c16c936c-e99b-447f-b617-9453bbff6d31",0,"1-1",77966,77429,537,324,1,1438,32,"desktop",0,"high school",0,"English",0,0,"Y",9.6,251.068721021839,9
"c16c936c-e99b-447f-b617-9453bbff6d31",1,"1-2",68697,67804,893,383,1,1438,32,"desktop",0,"high school",0,"English",0,0,"Y",10.485,338.918057931685,5
"c2330187-54a2-48ba-be2c-d317fea39438",0,"2-2",30211,20751,9460,166,1,1281,59,"laptop",0,"graduate school",1,"English",0,0,"Y",7.638,479.976868584647,2.5
"c2330187-54a2-48ba-be2c-d317fea39438",1,"2-1",48944,37376,11568,145,0.666666666666667,1281,59,"laptop",0,"graduate school",1,"English",0,0,"Y",8.337,232.769691780822,2
"c47a9043-7826-4044-9b51-d59a6b6c53e3",0,"3-1",32878,30155,2723,106,1,1281,21,"laptop",0,"high school",1,"English",0,0,"Y",11.081,210.910296799867,2
"c82105bb-8520-4727-b430-daec6fdef0dc",1,"1-2",115710,80630,35080,383,0.666666666666667,1438,26,"desktop",1,"college",0,"English",0,1,"Y",10.485,285.005581049237,2
"c94dde40-5c1a-4071-8a82-d9c9e525ddbc",1,"3-1",42207,40710,1497,106,1,1150,35,"desktop",1,"professional school",NA,"English",0,1,"Y",11.081,156.226971260133,2
"c9912952-1990-4415-8cd6-b5b96d6e4267",0,"3-1",30682,21051,9631,106,1,1227,33,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,302.123414564629,2
"c99a4a23-599b-4fcf-905b-a0330bb7b595",0,"3-1",87669,84958,2711,106,1,1438,53,"laptop",0,"graduate school",2,"English",0,0,"Y",11.081,74.8605193154264,3.5
"c99a4a23-599b-4fcf-905b-a0330bb7b595",1,"3-2",34906,33656,1250,120,1,1438,53,"laptop",0,"graduate school",2,"English",0,0,"Y",10.697,213.929165676254,2
"cc5900ac-23f3-4768-99c4-faf9c29e9382",1,"2-2",56845,53253,3592,166,1,1334,35,"laptop",0,"professional school",0,"Spanish",0,0,"N",7.638,187.031716523013,3
"cc6bb97b-148a-434d-86be-1a4b7c05363f",0,"3-2",101504,99716,1788,120,0.666666666666667,689,23,"tablet",2,"high school",0,"English",0,1,"Y",10.697,72.2050623771511,2
"cc6bb97b-148a-434d-86be-1a4b7c05363f",1,"3-1",58369,58228,141,106,1,689,23,"tablet",2,"high school",0,"English",0,1,"Y",11.081,109.225802019647,1
"cea04555-57d4-4edf-9198-e8aa302bc070",0,"2-1",30981,29134,1847,145,1,1366,22,"laptop",0,"college",1,"Dutch",0,0,"N",8.337,298.620168874854,1
"cea04555-57d4-4edf-9198-e8aa302bc070",1,"2-2",39023,39012,11,166,1,1366,22,"laptop",0,"college",1,"Dutch",0,0,"N",7.638,255.306059673946,0.5
"cef9fb15-e845-46ae-8282-8e7247078df1",0,"1-1",89346,85831,3515,324,0.666666666666667,1419,24,"laptop",0,"graduate school",1,"Russian",0,0,"N",9.6,226.491593946243,1.5
"cef9fb15-e845-46ae-8282-8e7247078df1",1,"1-2",84853,77247,7606,383,1,1419,24,"laptop",0,"graduate school",1,"Russian",0,0,"N",10.485,297.487281059459,1.5
"cf8cc387-399a-46fe-9313-9f73def19457",1,"2-1",14800,12821,1979,145,1,1227,23,"laptop",0,"college",1,"English",0,0,"Y",8.337,678.574214179861,1
"cfddbee4-d7bc-41a2-b2d3-a6380269d199",0,"3-1",25846,19589,6257,106,1,1137,22,"laptop",0,"graduate school",1,"English",0,0,"Y",11.081,324.672009801419,0.5
"d02dae2a-18e0-4019-84a0-e1f2d1b6360f",0,"2-1",38160,34274,3886,145,0.666666666666667,1438,40,"laptop",0,"graduate school",1,"English",0,0,"Y",8.337,253.836727548579,1
"d0480270-621b-4343-80db-a5252e9d0a29",0,"1-2",30847,25824,5023,383,0.666666666666667,1438,16,"desktop",0,"high school",0,"English",0,0,"Y",10.485,889.869888475836,1.5
"d1ef7d2a-2a3e-4130-968c-2fbc045ee618",0,"3-2",42385,40548,1837,120,1,1438,25,"desktop",0,"professional school",0,"Russian",0,0,"N",10.697,177.567327611719,1
"d1ef7d2a-2a3e-4130-968c-2fbc045ee618",1,"3-1",30719,29695,1024,106,1,1438,25,"desktop",0,"professional school",0,"Russian",0,0,"N",11.081,214.177470954706,0.5
"d5474dc4-83b3-459e-8435-aab6eb356a3a",1,"1-1",56783,46317,10466,324,1,1438,46,"desktop",0,"college",0,"English",0,0,"Y",9.6,419.716302869357,1
"d5862d1f-db68-46d7-b717-dc2a7f78befe",0,"3-2",33566,30039,3527,120,1,1438,26,"laptop",1,"graduate school",0,"Dutch",0,1,"N",10.697,239.688405073405,1
"d5862d1f-db68-46d7-b717-dc2a7f78befe",1,"3-1",22648,18994,3654,106,1,1438,26,"laptop",1,"graduate school",0,"Dutch",0,1,"N",11.081,334.842581867958,0.5
"d75a8088-c158-4ab0-a3b8-7927d6e80961",1,"2-2",32864,30724,2140,166,1,1438,24,"laptop",0,"college",0,"English",0,0,"Y",7.638,324.176539513084,1
"d77f1a0e-29fe-4341-9629-55666d082f4b",0,"3-2",40323,39033,1290,120,1,1212,24,"desktop",0,"college",1,"English",0,0,"Y",10.697,184.459303666129,1
"d816358d-20fb-48cc-8597-6ce3578251dd",0,"2-2",46191,45562,629,166,0.666666666666667,1438,20,"desktop",0,"high school",0,"Norwegian",0,0,"N",7.638,218.603221983232,2
"d816358d-20fb-48cc-8597-6ce3578251dd",1,"2-1",44881,44276,605,145,1,1438,20,"desktop",0,"high school",0,"Norwegian",0,0,"N",8.337,196.494714969735,2
"db095ce6-bb12-4f37-88e2-d9e76be1b021",0,"1-1",64365,53713,10652,324,0.666666666666667,1135,35,"laptop",0,"PhD",1,"English",0,0,"Y",9.6,361.923556680878,2
"db095ce6-bb12-4f37-88e2-d9e76be1b021",1,"1-2",59541,43020,16521,383,1,1135,35,"laptop",0,"PhD",1,"English",0,0,"Y",10.485,534.170153417015,1.5
"db397e5a-8fad-4c15-bf93-e25495e0584e",1,"2-1",49351,46375,2976,145,1,1294,21,"laptop",0,"college",2,"English",0,0,"Y",8.337,187.601078167116,1.5
"db4b8bab-f58d-4d9c-ab15-18335ea4b16e",0,"2-2",34983,29562,5421,166,0.666666666666667,1438,19,"laptop",0,"college",1,"Other",0,0,"N",7.638,336.919017657804,1.5
"dc68d578-d73f-4d91-a515-6a5569f35516",0,"3-1",55526,52456,3070,106,1,1212,38,"laptop",1,"college",1,"English",0,1,"Y",11.081,121.244471557115,6
"dc68d578-d73f-4d91-a515-6a5569f35516",1,"3-2",40929,38535,2394,120,0.666666666666667,1212,38,"laptop",1,"college",1,"English",0,1,"Y",10.697,186.843129622421,7
"dc6fe456-3569-43f2-b793-afaf3225c316",0,"2-1",22360,18943,3417,145,1,1366,19,"laptop",0,"high school",0,"English",0,0,"Y",8.337,459.272554505622,1.5
"dc6fe456-3569-43f2-b793-afaf3225c316",1,"2-2",41010,31191,9819,166,1,1366,19,"laptop",0,"high school",0,"English",0,0,"Y",7.638,319.322881600462,1.5
"dd12faee-44a2-40b4-b2aa-276cd7e690dd",0,"1-1",77532,66323,11209,324,1,1150,41,"laptop",0,"graduate school",1,"English",0,0,"Y",9.6,293.1109871387,2
"dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0",0,"1-1",66319,47267,19052,324,0.666666666666667,1212,24,"laptop",0,"high school",1,"English",0,0,"Y",9.6,411.280597457,2
"dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0",1,"1-2",53595,46203,7392,383,1,1212,24,"laptop",0,"high school",1,"English",0,0,"Y",10.485,497.370300629829,1.5
"df64e0d9-db88-4977-a401-e1f442400556",0,"3-1",25386,24360,1026,106,1,1438,40,"desktop",0,"PhD",0,"Dutch",0,0,"N",11.081,261.083743842365,1
"df64e0d9-db88-4977-a401-e1f442400556",1,"3-2",30969,30131,838,120,1,1438,40,"desktop",0,"PhD",0,"Dutch",0,0,"N",10.697,238.956556370515,1
"dfeed816-4de9-4be7-9ea0-775157c7bd76",0,"3-1",53066,49108,3958,106,1,1438,52,"desktop",0,"PhD",0,"Portuguese",0,0,"N",11.081,129.510466726399,1
"e0080083-9f88-4396-bb69-13c375543c8c",0,"2-2",40079,28286,11793,166,1,1423,28,"laptop",0,"college",0,"English",0,0,"Y",7.638,352.117655377218,1
"e0080083-9f88-4396-bb69-13c375543c8c",1,"2-1",27627,23183,4444,145,1,1423,28,"laptop",0,"college",0,"English",0,0,"Y",8.337,375.274985981107,1
"e1205048-076b-4e6f-a4f1-23fa25931539",0,"2-2",58308,56814,1494,166,0.666666666666667,920,21,"tablet",0,"college",1,"Russian",0,0,"N",7.638,175.308902735241,2
"e1205048-076b-4e6f-a4f1-23fa25931539",1,"2-1",51809,50766,1043,145,0.666666666666667,880,21,"tablet",0,"college",1,"Russian",0,0,"N",8.337,171.37454201631,2
"e1937dac-e29c-4679-b93e-9d6284fd9da1",0,"2-2",30310,27710,2600,166,1,1423,44,"desktop",0,"graduate school",1,"English",0,0,"Y",7.638,359.43702634428,1.5
"e1937dac-e29c-4679-b93e-9d6284fd9da1",1,"2-1",20112,19060,1052,145,1,1423,44,"desktop",0,"graduate school",1,"English",0,0,"Y",8.337,456.453305351522,1
"e1b5288e-cb8d-4cdc-b021-45df6158c3be",0,"2-2",20335,19682,653,166,1,1438,39,"desktop",0,"PhD",0,"Korean",0,0,"N",7.638,506.046133523016,1
"e1f48355-1636-4f4f-8966-a26d86a48b3d",0,"2-1",45628,44511,1117,145,1,1438,51,"desktop",0,"postdoctoral",0,"Italian",0,0,"N",8.337,195.457302689223,1
"e1f48355-1636-4f4f-8966-a26d86a48b3d",1,"2-2",49560,48694,866,166,1,1438,51,"desktop",0,"postdoctoral",0,"Italian",0,0,"N",7.638,204.542654125765,1
"e260bb95-bce4-410d-b0de-baf551b2b5a5",0,"3-2",23992,22721,1271,120,0.666666666666667,1438,24,"desktop",0,"high school",0,"English",0,0,"Y",10.697,316.887460939219,1
"e260bb95-bce4-410d-b0de-baf551b2b5a5",1,"3-1",21800,18958,2842,106,1,1438,24,"desktop",0,"high school",0,"English",0,0,"Y",11.081,335.478425994303,0.5
"e3e994b5-c070-4cf7-941a-e2cf1f64f510",0,"3-1",18809,18490,319,106,1,827,22,"desktop",0,"high school",0,"English",0,0,"Y",11.081,343.969713358572,1
"e3e994b5-c070-4cf7-941a-e2cf1f64f510",1,"3-2",13537,12856,681,120,1,827,22,"desktop",0,"high school",0,"English",0,0,"Y",10.697,560.049782202863,1
"e726e53d-6183-4ec0-b300-896df7bca3c2",0,"2-2",61556,54199,7357,166,1,1150,25,"laptop",1,"college",1,"English",0,1,"Y",7.638,183.767228177642,2
"e726e53d-6183-4ec0-b300-896df7bca3c2",1,"2-1",67470,64647,2823,145,0.666666666666667,1150,25,"laptop",1,"college",1,"English",0,1,"Y",8.337,134.577010534132,2.5
"e781e374-74ed-48db-8e39-bdd209a83470",0,"1-1",83497,78303,5194,324,1,1135,48,"laptop",0,"college",0,"English",0,0,"Y",9.6,248.266349948278,2
"e7ea4b52-7611-4c90-905a-fd388cea9c0a",0,"1-1",132156,121764,10392,324,1,1366,15,"laptop",0,"high school",0,"German",0,0,"N",9.6,159.653099438258,2
"e7ea4b52-7611-4c90-905a-fd388cea9c0a",1,"1-2",160454,150608,9846,383,0.666666666666667,1366,15,"laptop",0,"high school",0,"German",0,0,"N",10.485,152.581536173377,2
"e893554b-e41b-44f5-9247-2f1b1ca49f52",0,"1-1",43882,43882,0,324,1,1438,25,"desktop",0,"college",0,"English",0,0,"Y",9.6,443.006244018048,2
"e893554b-e41b-44f5-9247-2f1b1ca49f52",1,"1-2",39208,39208,0,383,0.666666666666667,1438,25,"desktop",0,"college",0,"English",0,0,"Y",10.485,586.104876555805,1
