"id","country","useable","black","silver","gray","white","maroon","red","purple","fuchsia","green","lime","olive","yellow","navy","blue","teal","aqua","hue","saturation","value","textArea","nonTextArea","maxLevel","averageLevel","numOfLeaves","numOf1stLevelNodes","numOf2ndLevelNodes","numOf3rdLevelNodes","percentageOfLeafArea","percentageOfLeafArea2","numOfTextGroup","numOfImageArea","colorfulness1","colorfulness2","colorNumQuadTreeLeaves","intensityNumQuadTreeLeaves","colorHorizontalSymmetry","colorVerticalSymmetry","colorHorizontalBalance","colorVerticalBalance","intensityHorizontalSymmetry","intensityVerticalSymmetry","intensityHorizontalBalance","intensityVerticalBalance","colorEquilibrium","intensityEquilibrium","colorfulnessScore","complexityScore"
"77","reader",1,9.15527380129788e-06,0.0197334289550781,0.00107116694562137,0.936601996421814,6.5612795879133e-05,1.67846683325479e-05,3.35693366650958e-05,0,6.86645489622606e-06,0,6.4849853515625e-05,3.50952141161542e-05,8.0108642578125e-05,0.000382995611289516,7.40051254979335e-05,0.000779724097810686,5.73588409423828,3.79045639038086,248.302223205566,185900,11130,6,4.975,40,1,2,6,15.0321960449219,19.5599774449227,9,3,15.1938662054614,6.4451966072765,4,2827,1,1,NA,NA,0.822087097167969,0.763096618652344,0.515184006814139,0.388375817791894,0,0.8517578125,2.01769982047767,3.84827527873127
"78","reader",1,0.0611083991825581,0.885799407958984,0.04144287109375,0.841030895709991,0.0725517272949219,0.01318359375,0.0404022224247456,0,0.0596946701407433,0,0.0641700774431229,0.00625305157154799,0.0654701218008995,0.00019073486328125,0.0310775749385357,0.000251007091719657,15.2469505310059,16.6251655578613,234.190646362305,224875,216311,5,4.74193548387097,31,1,2,7,33.6598205566406,43.7438030950813,4,1,38.9041141709907,11.0801370052126,1723,2196,0.933549499511719,0.799650573730469,0.0476631959302049,0.472834053923661,0.919573974609375,0.80596923828125,0.331732259064146,0.672880005623638,0.983203125,0.763671875,3.16995718855244,5.15828045953593
"79","reader",1,5.34057608092553e-06,0.965161919593811,0.0126441959291697,0.956347644329071,0.0267539974302053,0,0.0104026794433594,0,0.0218353271484375,0,0.00872802734375,4.65393059130292e-05,0.0271949768066406,0.000996398972347379,0.0091529842466116,0.00108108518179506,5.97766189575195,3.99105758666992,248.281462860107,195919,8532,6,4.86842105263158,38,1,2,6,15.5983734130859,20.3615362552086,8,2,15.5596253296521,6.71436307221989,4,2956,1,1,NA,NA,0.824691772460938,0.737667846679688,0.478754123393467,0.352172164119067,0,0.878125,2.12232522664624,3.83780776010493
"91","reader",1,0.0224388130009174,0.959740459918976,0.0140769956633449,0.948616027832031,0.0285217277705669,0,0.011236572638154,0,0.0231315605342388,0,0.00988311786204576,3.05175785797474e-06,0.0289031974971294,0.00339508056640625,0.0104270931333303,0.00551300030201674,7.43805618286133,5.45066299438477,247.582781982422,234905,18271,7,5.02222222222222,45,1,2,6,19.3157958984375,25.1492509143791,9,4,20.4235932725171,7.16088412175042,217,3274,0.96461181640625,0.964419555664062,1,1,0.900616455078125,0.627911376953125,0.2635944378101,0.71395321343599,0.473046875,0.785546875,2.27650060426465,4.589785817912
"93","reader",1,0,0.0168373100459576,0.00183715822640806,0.957294464111328,0,0.00150909426156431,3.05175785797474e-06,0.000872039818204939,0,0,7.62939464493684e-07,5.34057608092553e-06,0.00533447274938226,0.00304946908727288,0.003333282424137,0.00493240356445312,3.31487045288086,3.23017807006836,252.635277557373,65194,16281,7,5.75,52,1,2,6,6.21604919433594,9.2527923047658,10,7,20.529238062596,2.68784630296394,4,577,1,1,NA,NA,0.923353576660156,0.922770690917969,0.880989876265467,0.356474602388421,0,0.765625,2.37002641789045,2.87440355195296
"94","reader",1,0,0.0169166568666697,0.00180969235952944,0.958325982093811,0,0.00150604243390262,0,0.000878143298905343,0,0,7.62939464493684e-07,3.05175785797474e-06,0,0.00108032231219113,6.10351571594947e-06,0.00359191885218024,3.33256378173828,3.2702278137207,252.685746002197,64306,17212,7,5.75471698113208,53,1,2,6,6.21932983398438,8.3221290145406,9,8,20.7232262052208,2.60043907654717,4,527,1,1,NA,NA,0.935002136230469,0.953001403808594,0.833048409289914,0.283222998651465,0,0.7837890625,2.43473896749922,2.87988103916612
"96","reader",1,0.00347976689226925,0.985063910484314,0.002312469528988,0.980568706989288,0.00928192120045424,2.59399421338458e-05,0.00757064810022712,0.00131073000375181,0.00416336068883538,0,0.00278091430664062,4.57763690064894e-06,0.00479812640696764,0.00320892338640988,0.00317306513898075,0.00519409170374274,3.21675796508789,3.21014099121094,252.939646148682,58674,17212,7,5.75471698113208,53,1,2,6,5.78964233398438,10.0099458387086,9,8,20.636053049915,2.58249218529407,4,463,1,1,NA,NA,0.931468200683594,0.961601257324219,0.950260119274204,0.109812728380024,0,0.790234375,2.52180314653925,2.8139130253745
"120","reader",1,0.0148132322356105,0.956376671791077,0.0164077766239643,0.945169806480408,0.0342369079589844,0,0.0133110042661428,0,0.0276168826967478,0,0.0114830015227199,1.75476070580771e-05,0.0345336906611919,0.000252532947342843,0.0116172786802053,0.000292205804726109,7.36633453369141,4.92834930419922,246.512285614014,256583,3465,6,4.72972972972973,37,1,2,6,19.840087890625,26.109027236729,7,1,16.3298428905672,7.53841790198598,187,3817,0.970059204101563,0.970529174804687,1,0.986868325583772,0.855284118652344,0.759999084472656,0.339012685695209,0.0931966315507587,0.8337890625,0.95,2.07047763752455,4.4101970294647
"123","reader",1,1.44958494274761e-05,0.0297050476074219,0.00125045771710575,0.919419884681702,0.000148010250995867,4.04357924708165e-05,8.4686282207258e-05,0,3.20434555760585e-05,0,0.000154113775352016,2.74658195849042e-05,0.000141143798828125,0.000110626220703125,0.000152587890625,0.000257110601523891,8.73328094482422,5.8343132019043,245.732651519775,292287,5695,6,4.9,40,1,2,6,22.7342224121094,29.6188283753588,7,1,17.8650183880372,8.36000883287701,892,4432,0.925843811035156,0.899577331542969,0.597708311171223,0.732538073846828,0.873896789550781,0.769795227050781,0.224539780655034,0.343284885752219,0.8126953125,0.8998046875,2.09033368560146,4.86794488199253
"149","reader",1,0.0353530868887901,0.935789465904236,0.0286323539912701,0.906917572021484,0.0350059494376183,1.75476070580771e-05,0.0310699455440044,8.39233416627394e-06,0.035547636449337,0,0.0278091430664062,0.000185394281288609,0.0435470566153526,0.00366058340296149,0.0392608642578125,0.00432586669921875,10.9774368286133,10.4660621643066,242.151351928711,165848,96040,6,4.94444444444444,36,1,2,5,19.98046875,26.1026091844729,8,3,23.8272661758196,8.53792175196886,1173,1132,0.980810546875,0.835089111328125,0.0370928501398017,0.998614011420546,0.927272033691406,0.818592834472656,0.546531137101219,1,0.7892578125,0.769140625,2.87359862877971,4.07061387207708
"150","reader",1,0.000162506097694859,0.948360443115234,0.0202743522822857,0.933253467082977,0.0392189025878906,7.62939464493684e-07,0.0173721313476562,0,0.0316184982657433,0,0.0152549743652344,1.22070314318989e-05,0.039759062230587,0.000765991222579032,0.0153762819245458,0.000857543956954032,9.03334655761719,6.05041275024414,244.79139175415,297207,11904,6,4.84615384615385,39,1,2,6,23.5832977294922,30.8405368516833,5,2,18.2526193497192,8.98407741791027,615,3751,0.900592041015625,0.9111083984375,1,0.166801891279411,0.839132690429688,0.597796630859375,0.184689767047746,0.705338626915349,0.72890625,0.82421875,2.28602981432973,4.906430489635
"162","reader",1,0.0278106685727835,0.956871807575226,0.015008544549346,0.946102142333984,0.0340194702148438,0,0.0123695377260447,0,0.0280876159667969,0,0.0106735229492188,9.91821252682712e-06,0.0342018119990826,0.000389862048905343,0.0108940126374364,0.000437927257735282,7.04925918579102,4.51697158813477,246.552270507813,248928,3605,6,4.88888888888889,36,1,2,6,19.2667388916016,25.684804719284,11,1,15.6807664966397,7.3476808570802,4,3631,1,1,NA,NA,0.857756042480469,0.696311950683594,0.325037673365156,0.266423919175342,0,0.8810546875,2.00425053796923,4.51756235239199
"163","reader",1,2.05993655981729e-05,0.950436413288116,0.0181022640317678,0.937712848186493,0.037897489964962,0,0.0144737241789699,0,0.0308998115360737,0,0.0124824522063136,1.06811521618511e-05,0.0385620109736919,0.000983428908511996,0.0130302431061864,0.00143737788312137,8.55682601928711,5.67301635742188,245.448777008057,295317,5458,9,5.35555555555556,45,1,2,6,22.9473114013672,29.8964471162639,10,1,18.1451471014192,8.15622173743772,483,4238,0.982789611816406,0.926499938964844,0.236962870254485,0.928190423984314,0.902276611328125,0.744509887695312,0.211943846156966,0.455293936595876,0.9396484375,0.8859375,2.14395979309466,5.08468360621205
"164","reader",1,0.0153480526059866,0.969518303871155,0.00810394249856472,0.960486590862274,0.0180572513490915,0,0.00676651019603014,0,0.0149856563657522,0,0.00589675921946764,9.15527380129788e-06,0.0181137081235647,0.007720947265625,0.006744384765625,0.0123252868652344,6.70630569458008,5.44498443603516,249.983493041992,156602,35585,7,5.72549019607843,51,1,2,6,14.6627044677734,18.7979271976087,8,4,24.2196646601269,5.62714593465061,180,2080,0.971675109863281,0.971675109863281,1,1,0.806483459472656,0.724436950683594,0.444856689702051,0.33613311843091,0.69921875,0.844140625,2.33040333212537,3.7921832047343
"168","reader",1,3.05175785797474e-06,0.0171516425907612,0.000962066638749093,0.94135969877243,3.73840339307208e-05,5.34057608092553e-06,2.288818359375e-05,0,6.10351571594947e-06,0,4.04357924708165e-05,6.86645489622606e-06,2.82287601294229e-05,0.00328369135968387,0.00049591064453125,0.00752563495188951,5.62802886962891,4.96390151977539,250.747933959961,126375,20358,7,5.38636363636364,44,1,2,6,11.1948394775391,15.2380843586697,12,3,24.9819156891852,4.87900216601057,4,1450,1,1,NA,NA,0.850372314453125,0.855032348632813,0.752962151617391,0.114509254675634,0,0.8431640625,2.08384164866095,3.49418849492918
"170","reader",1,0.0273765567690134,0.950978875160217,0.0177940372377634,0.938111901283264,0.0366630554199219,0,0.0143753048032522,0.00229187007062137,0.0296257026493549,0,0.0125259403139353,1.37329097924521e-05,0.0369667038321495,0.00132293696515262,0.0127166751772165,0.00200500478968024,8.86882705688477,6.10711822509766,245.769887542725,273575,10535,6,4.925,40,1,2,6,21.6758728027344,28.2978087649402,9,2,20.4173036302895,8.57219972989119,718,4088,0.922184753417969,0.882307434082031,0.72193508716534,0.582828060118326,0.868475341796875,0.70045166015625,0.289032206537148,0.0489401453748699,0.89375,0.9203125,2.33955818582102,4.86557891021761
"182","reader",1,0.0310455318540335,0.949495673179626,0.0189216621220112,0.936241924762726,0.0383995063602924,0,0.0153488162904978,0,0.0309898369014263,0,0.0133232120424509,1.60217277880292e-05,0.0387413017451763,0.00130233762320131,0.0135200498625636,0.00142364506609738,8.66885147094727,5.85771408081055,245.336117553711,296287,7745,6,4.95121951219512,41,1,2,6,23.19580078125,30.5253012048193,7,2,18.6957301347029,8.58744891255158,513,4375,0.941378784179687,0.916793823242188,0.722887034207124,1,0.883676147460937,0.680279541015625,0.211348706976671,0.490977398533203,0.70390625,0.85625,2.22706147904541,4.99323961383647
"190","reader",1,1.75476070580771e-05,0.0253379829227924,0.001220703125,0.913140892982483,0.000146484380820766,2.21252448682208e-05,9.5367431640625e-05,0,1.52587890625e-05,0,0.000162506097694859,5.56945815333165e-05,0.000154113775352016,0.000111389163066633,0.000157928472617641,0.000257110601523891,7.22172088623047,4.85549468994141,246.042530822754,252251,4546,6,4.84210526315789,38,1,2,6,19.5920562744141,25.835851888816,9,2,16.2214231561021,7.71620944034039,122,3778,0.980056762695312,0.979928588867187,1,1,0.840693664550781,0.733332824707031,0.370449811034903,0.146736717132293,0.6525390625,0.9103515625,1.87509639641267,4.52884828514827
"197","reader",1,0.0242050178349018,0.965815722942352,0.0141792297363281,0.958763897418976,0.0219993591308594,0,0.00713577261194587,0.000592041003983468,0.0245872493833303,0,0.00610809307545424,0.000438690185546875,0.0279319770634174,0.000662231468595564,0.0126502988860011,0.000740814197342843,4.9213493347168,4.24061126708984,248.703044891357,126959,25649,7,4.93939393939394,33,1,2,6,11.64306640625,16.293098110057,8,4,16.4692948257826,5.21360713463261,4,2207,1,1,NA,NA,0.831846618652344,0.819154357910156,0.603171565625638,0.057935980873954,0,0.87890625,2.33935051952445,3.22178185875719
"198","reader",1,0.0265792850404978,0.960514843463898,0.0120475767180324,0.948536694049835,0.0316978469491005,0.000520324683748186,0.0108184814453125,0,0.025482177734375,0,0.00964965857565403,0.000222778326133266,0.0300689693540335,0.000300598156172782,0.00967788696289062,0.00069427490234375,6.36747817993164,4.40290374755859,247.410461425781,204265,6323,7,5.18181818181818,44,1,2,9,16.0665893554688,20.9582006369427,13,1,19.7362513423386,6.41868222646377,4,2701,1,1,NA,NA,0.898243713378906,0.738648986816406,0.265599576435342,0.142181567138419,0,0.92890625,2.03710599049549,4.20470509866538
"199","reader",1,0.0275314338505268,0.959671020507812,0.0123878475278616,0.949781775474548,0.0305671691894531,0.000474548345664516,0.00991745013743639,0,0.025933837518096,0,0.00965194683521986,4.27246086474042e-05,0.0306709297001362,0.00232391362078488,0.00896224938333035,0.0026329040993005,6.15882949829102,4.51125946044922,247.48373260498,205702,8322,6,5.07317073170732,41,1,2,6,16.3287353515625,21.2470416315898,9,2,18.6537735096334,6.81948441274962,4,2934,1,1,NA,NA,0.893316650390625,0.663528442382812,0.337729811752287,0.549844139800135,0,0.8373046875,2.10289885474758,4.05067113809742
"201","reader",1,4.11987311963458e-05,0.0264541618525982,0.00396194448694587,0.923094928264618,5.64575202588458e-05,9.91821252682712e-06,5.87463364354335e-05,0,6.5612795879133e-05,0,9.4604489277117e-05,1.98364250536542e-05,8.0871584941633e-05,0.000339508056640625,0.000204467767616734,0.000836181628983468,6.50367126464844,4.50618362426758,246.646401977539,193040,4647,6,4.81395348837209,43,1,2,6,15.0823211669922,19.6252005336976,4,2,16.5028368690089,6.12538434820955,349,3434,0.946807861328125,0.9465576171875,1,1,0.818348693847656,0.703114318847656,0.47032655434861,0.317979052173791,0.467578125,0.851171875,2.03156792263977,3.61645858888234
"217","reader",1,0.0191459655761719,0.945603966712952,0.0168670658022165,0.929045855998993,0.0325424186885357,0,0.0162155143916607,0,0.0262176506221294,0,0.0155754089355469,2.82287601294229e-05,0.0303550716489553,0.0123916622251272,0.0135658262297511,0.0139808654785156,8.93841552734375,8.74458312988281,246.103382873535,244930,32750,6,5.02777777777778,36,1,2,5,21.185302734375,27.6699377406471,10,4,29.4792622194239,7.15067757714519,577,2729,0.916061401367188,0.922222900390625,1,0.662131409480463,0.895726013183594,0.703791809082031,0.200515657401653,0.789091780612477,0.7123046875,0.81484375,2.37286780877345,4.88723091205038
"218","reader",1,0.0001983642578125,0.0329452529549599,0.00412445049732924,0.916248321533203,0.000186920166015625,2.05993655981729e-05,5.56945815333165e-05,0,0.000170135492226109,0,0.000418090814491734,0.000370025634765625,0.000140380856464617,0.00594024639576674,0.000681304954923689,0.0155647275969386,9.57475967407227,10.0042022705078,247.846129608154,184019,74890,8,5.62222222222222,45,1,2,5,19.7531890869141,26.1596115296324,10,7,34.4697614643063,6.26792406506051,594,1179,0.908677673339844,0.923747253417969,1,0.586295251527974,0.908473205566406,0.840705871582031,0.282343912110402,0.61140199122395,0.7228515625,0.94375,2.5448131904156,4.66127202447773
"219","reader",1,0.0323852524161339,0.92919921875,0.0355018600821495,0.873750329017639,0.0520767197012901,3.814697265625e-06,0.0228775031864643,0,0.036107636988163,0,0.0561332702636719,0.0699333176016808,0.0330123901367188,0.001610565232113,0.00803222693502903,0.00209655752405524,7.98058700561523,22.1895408630371,241.645561981201,196145,202806,6,4.8,25,1,2,5,30.4375457763672,39.6055045507251,7,1,42.128595011087,9.49362668813295,1227,2226,0.958363342285156,0.786274719238281,0.124110809867662,1,0.884941101074219,0.680238342285156,0.360496978341654,0.675740926748393,0.7583984375,0.9044921875,2.95189534966344,4.89071952615003
"220","reader",1,0.015264892950654,0.94964599609375,0.0122940065339208,0.935947418212891,0.0226966850459576,2.05993655981729e-05,0.0127204898744822,0,0.0169944763183594,0,0.0125572206452489,0.0001220703125,0.0182350166141987,0.0218353271484375,0.00947723351418972,0.0270187370479107,9.51298980712891,10.3107803344727,248.260763549805,147369,90442,9,5.65,40,1,2,5,18.1435394287109,24.6583964281196,11,7,36.2020941559134,5.60724227889549,685,1367,0.891725158691406,0.904084777832031,1,0.452089892519813,0.930104064941406,0.785224914550781,0.444361479711567,0.465696312865589,0.705859375,0.8884765625,2.73175085116661,4.36147486675069
"221","reader",1,2.97546393994708e-05,0.920425415039062,0.0218284614384174,0.905782341957092,0.0662727355957031,0,0.0191139224916697,0,0.0582862868905067,0,0.0162261966615915,3.20434555760585e-05,0.0664901733398438,0.000438690185546875,0.0164329521358013,0.000530242919921875,9.79555587768555,6.29766006469727,239.479236602783,405619,2655,5,4.8,35,1,2,5,31.1488342285156,40.9910362165766,3,1,18.239560373332,8.07405810997293,532,4673,0.923255920410156,0.923405456542969,1,0.312221260733542,0.845802307128906,0.759672546386719,0.167396489729075,0.239225829942009,0.8181640625,0.92578125,2.01756384562196,5.92648165849508
"222","reader",1,0.0558990463614464,0.86146467924118,0.0738067626953125,0.816608428955078,0.088719941675663,0,0.0971580520272255,0,0.073583222925663,0,0.101548001170158,9.91821252682712e-06,0.0739425644278526,0.0015106201171875,0.083856962621212,0.00222930917516351,14.830158996582,11.2045028686523,226.627521514893,176607,210419,6,4.75,24,1,2,5,29.5277404785156,38.7300208547652,7,1,17.6780246177406,11.6384501605768,1895,1666,0.97584228515625,0.788262939453125,0.147439931016803,0.931027079251765,0.921743774414063,0.866317749023438,0.36142433824553,0.329165949606714,0.8798828125,0.854296875,3.39665538597836,4.46358962477806
"226","reader",1,1.22070314318989e-05,0.0270210262387991,0.00129776005633175,0.917607128620148,8.7738037109375e-05,2.6702880859375e-05,4.73022446385585e-05,0,0.0283027645200491,0,0.0116973873227835,4.57763690064894e-06,0.0355964675545692,0.000196075445273891,0.012203979305923,0.000218200686504133,7.48128662109375,5.0074104309082,246.282061767578,276193,985,5,4.77777777777778,36,1,2,6,21.1470031738281,28.1932509846044,9,0,16.2963352990326,7.88841725439442,130,3927,0.979997253417969,0.979869079589844,1,1,0.887553405761719,0.707102966308594,0.234454992584648,0.192203109678027,0.4689453125,0.9056640625,1.80427442591418,4.66598392639483
"229","reader",1,0.113279722630978,0.851089477539062,0.0200599674135447,0.838039398193359,0.139504998922348,0,0.0214454643428326,0,0.129930883646011,0,0.023748779669404,6.86645489622606e-06,0.132238000631332,0.000630187976639718,0.0113670350983739,0.000701141369063407,16.6210868835449,17.5076499938965,221.27878036499,206696,28457,9,5.54761904761905,42,1,2,7,17.9407501220703,23.315532517391,8,3,17.0125418894778,8.42304495607381,1556,3976,0.990385437011719,0.804649353027344,0.00736027944111776,1,0.793690490722656,0.688401794433594,0.450848802034325,0.499152003790599,0.845703125,0.84921875,2.97836108013588,4.20076027220198
"230","reader",1,2.6702880859375e-05,0.949349224567413,0.0192886348813772,0.936323523521423,0.0396568290889263,0,0.0152503969147801,0,0.0320541374385357,0,0.0131690977141261,5.34057608092553e-06,0.0403762832283974,0.000196075445273891,0.0136825563386083,0.000222015383769758,8.82178955078125,5.74654159545898,245.151560211182,311975,1683,5,4.84615384615385,39,1,2,6,23.9302062988281,31.7210760517799,7,0,17.4457771280526,8.5725305184365,619,4423,0.940370178222656,0.897886657714844,0.576250213346988,1,0.8801513671875,0.686898803710937,0.243873673175206,0.432600667838665,0.7576171875,0.88359375,2.12673714743555,5.00898559916248
"231","reader",1,0.0100448606535792,0.968523383140564,0.00621948251500726,0.958886742591858,0.0123001094907522,0,0.00532608013600111,0,0.0101966857910156,0,0.00445709237828851,3.05175785797474e-06,0.0125633236020803,0.0153961181640625,0.00601425161585212,0.0202461238950491,7.62329483032227,7.17843322753906,250.934874725342,145861,47902,6,5.02380952380952,42,1,2,6,14.7829437255859,19.5525861164257,12,5,30.7688588718735,4.79978834965682,4,1416,1,1,NA,NA,0.933355712890625,0.796884155273437,0.445069604920906,0.426605659675656,0,0.8984375,2.28651188605347,4.02332714374222
"234","reader",1,5.340576171875e-05,0.0279495231807232,0.00217819213867188,0.885633826255798,0.000341796869179234,2.36511223192792e-05,0.000222015383769758,0,0.000100708006357308,0,0.000315093988319859,6.4849853515625e-05,0.000376892101485282,9.6130374004133e-05,0.000308227550704032,0.000214385989238508,8.24832458496094,5.68574905395508,243.667254638672,313044,3668,6,4.97560975609756,41,1,2,5,24.1632080078125,31.7181428514201,5,1,17.5086722572152,8.20788659528524,441,4558,0.966209411621094,0.928965759277344,0.531053247698295,1,0.854869079589844,0.733076477050781,0.304359919099241,0.306778007837232,0.7626953125,0.895703125,1.79227926250916,4.99045036575417
"235","reader",1,1.44958494274761e-05,0.0178474429994822,0.000821685767732561,0.932746887207031,9.0789792011492e-05,1.98364250536542e-05,3.96728501073085e-05,0,8.39233416627394e-06,0,0.000102996826171875,3.73840339307208e-05,6.7901608417742e-05,8.0108642578125e-05,7.3242190410383e-05,0.000185394281288609,4.93370819091797,3.15944213867188,248.716117858887,174186,3038,5,4.46428571428571,28,1,2,5,13.5211181640625,18.1132106326092,7,2,13.0696941980476,5.91086918277313,4,2617,1,1,NA,NA,0.873567199707031,0.746733093261719,0.437376517859125,0.222847385863881,0,0.896484375,1.93388663047927,3.42852617513311
"242","reader",1,0.0096000675112009,0.955751061439514,0.0160636901855469,0.945327758789062,0.0352264419198036,0,0.0128440856933594,0,0.0286849979311228,0,0.0108268735930324,8.0871584941633e-05,0.0354873649775982,0.000193786618183367,0.0110237123444676,0.000263977039139718,7.59736099243164,4.78084335327148,246.394451141357,249421,2999,5,4.82857142857143,35,1,2,5,19.2581176757812,25.1528582702901,9,1,16.0341636719746,7.82870641174219,4,3739,1,1,NA,NA,0.879940795898438,0.770016479492188,0.3073995789689,0.25406271257104,0,0.901171875,2.02254041879159,4.41795710435388
"243","reader",1,3.814697265625e-06,0.0194671638309956,0.001244354294613,0.945829033851624,3.96728501073085e-05,0.000164031982421875,1.37329097924521e-05,0,4.57763690064894e-06,0,4.57763671875e-05,0.000586700451094657,2.51770015893271e-05,0.000421142583945766,5.11169419041835e-05,0.0014564513694495,4.15395736694336,3.17212600708008,250.300408172607,124001,14825,6,4.57575757575758,33,1,2,6,10.5915832519531,14.1705454842398,4,2,15.3206619624884,5.66365346512763,131,1982,0.976802062988281,0.977043151855469,1,0.993397160779135,0.885569763183594,0.812348937988281,0.471271351860432,0.530669503938901,0.784375,0.8712890625,2.10578722903413,2.80015383342209
"244","reader",1,0.00229263305664062,0.0391250625252724,0.0224845893681049,0.792515575885773,0.00137481687124819,0.000208282464882359,0.000315856945235282,1.29699710669229e-05,0.00116958620492369,4.57763690064894e-06,0.000878906226716936,0.000188446050742641,0.00113296508789062,0.000386047351639718,0.000638580298982561,0.00139846804086119,9.83530502319336,12.5521392822266,224.354023742676,142058,171435,7,4.92857142857143,28,1,2,7,23.9176177978516,31.8992429484309,7,3,16.6342948030223,7.98540829108261,1871,1443,0.958955383300781,0.749147033691406,0.0540931683649865,1,0.917762756347656,0.798655700683594,0.469880684691276,0.898673612936139,0.8,0.7515625,2.83244767444002,3.97907062294921
"248","reader",1,3.66210952051915e-05,0.02276611328125,0.00126266479492188,0.904827892780304,0.000141906741191633,2.6702880859375e-05,7.01904282323085e-05,0,4.73022446385585e-05,0,0.000122833254863508,5.340576171875e-05,0.000164031982421875,6.4086911152117e-05,0.000155639645527117,0.000138092043926008,6.86534957885742,4.43732604980469,245.220433807373,245584,2470,6,4.86111111111111,36,1,2,6,18.9250183105469,25.6845832858755,9,1,15.325765375672,7.49444050844053,4,3760,1,1,NA,NA,0.859797668457031,0.747038269042969,0.373393029806197,0.472148760656306,0,0.8544921875,1.74883469121498,4.36510139702668
"252","reader",1,0.0307998657226562,0.955073535442352,0.0154151916503906,0.944381713867188,0.0356643684208393,0,0.0125267030671239,0,0.0292816162109375,0,0.010714721865952,6.4086911152117e-05,0.035675048828125,0.000807189964689314,0.0107841491699219,0.00141448969952762,7.31496658325195,4.91881637573242,246.302298736572,253262,4452,6,4.92682926829268,41,1,2,6,19.6620178222656,25.9722957072959,7,1,17.0167896413884,7.62621169132512,379,3679,0.973855590820312,0.94072265625,0.562838489502189,1,0.859405517578125,0.681011962890625,0.332563824008691,0.559323646744501,0.8123046875,0.8556640625,2.14940655966568,4.40418373097153
"254","reader",1,5.87463364354335e-05,0.0499351508915424,0.0269500724971294,0.899953484535217,6.33239760645665e-05,1.60217277880292e-05,0.000196838373085484,0,0.000102233883808367,0,0.0002288818359375,4.42504897364415e-05,0.000120544435048942,0.000405883794883266,0.00025177001953125,0.000914001488126814,6.47317428588867,4.07971725463867,243.018685913086,193815,73691,8,5.28571428571429,42,1,2,6,20.4090881347656,26.5895735426259,8,4,15.8921676326394,6.70299556740571,689,2854,0.972250366210938,0.885675048828125,0.251801591015442,1,0.910487365722656,0.783323669433594,0.214428489373923,0.161835962629178,0.8294921875,0.956640625,2.4081387205259,4.26079234638848
"255","reader",1,0.000152587890625,0.0199478156864643,0.00153121945913881,0.921660602092743,9.15527380129788e-06,1.60217277880292e-05,7.2479248046875e-05,0,0.000437927257735282,0,6.9427493144758e-05,1.44958494274761e-05,0.00055694580078125,4.73022446385585e-05,0.022711182013154,9.68933090916835e-05,10.8317611694336,11.7180740356445,246.103553771973,139111,223641,5,4.53846153846154,26,1,2,6,27.67578125,36.328966870969,5,1,30.776821049919,6.20417199658803,913,2241,0.960951232910156,0.927323913574219,0.000873563218390805,0.555634689280509,0.906112670898438,0.70936279296875,0.395709070252371,0.868464056272896,0.9423828125,0.751953125,2.72628287569031,4.12741565839628
"256","reader",1,0.030725097283721,0.93349152803421,0.0349540710449219,0.918012261390686,0.0406089797616005,0,0.0364944450557232,0,0.0348480232059956,0,0.0348060615360737,4.65393059130292e-05,0.0407341010868549,8.392333984375e-05,0.0348434448242188,0.000143432611366734,6.21966094970703,4.16974105834961,241.63355255127,221217,50915,7,4.91176470588235,34,1,2,6,20.7620239257812,27.2192971225555,6,2,14.9026636582109,7.27528018412154,131,2902,0.9784912109375,0.978363037109375,1,1,0.858668518066406,0.647660827636719,0.0212909354660642,0.801070469329773,0.82265625,0.83203125,2.25441944985669,4.19813809998886
"262","reader",1,0,0.0162231437861919,0.00195083615835756,0.949661254882812,8.3160397480242e-05,1.29699710669229e-05,4.80651870020665e-05,0,5.56945815333165e-05,0,4.88281257275958e-05,2.28881845032447e-06,8.0871584941633e-05,9.68933090916835e-05,4.88281257275958e-05,0.000217437744140625,4.13002395629883,2.69240264892578,249.869955444336,141546,1710,6,5.06451612903226,31,1,2,7,10.9295654296875,14.4926715172509,10,0,12.157570143791,5.61572842112072,4,2092,1,1,NA,NA,0.889237976074219,0.722477722167969,0.439360753940014,0.710304723354522,0,0.7681640625,1.90365526252176,3.0937767413632
"263","reader",1,0.0144546506926417,0.97548371553421,0.00950546283274889,0.968845367431641,0.0183830261230469,0,0.00815734826028347,0,0.0149383544921875,0,0.00706863403320312,3.814697265625e-06,0.0186912529170513,0.000252532947342843,0.00737457256764174,0.000284576410194859,4.01869125366211,2.67293167114258,250.15415725708,139192,1703,6,4.86666666666667,30,1,2,7,10.7494354248047,14.1879358992691,10,0,12.067669642048,5.45158831041124,4,2057,1,1,NA,NA,0.889627075195312,0.752362060546875,0.4357290775831,0.759801288936627,0,0.734375,2.03671804229514,3.06026822533084
